Index; CenterX; CenterY; CenterZ; NormalX; NormalY; NormalZ; RMS; Horiz_ext; Vert_ext; Surf_ext; Surface; Dip dir.; Dip; Family ind.; Subfamily ind.; 
1487;105.54;101.923;85.6183;0.883813;0.319869;-0.341405;0.0388153;0.774054;0.577436;0.446967;0.223045;250;70;0;0;
1136;135.599;72.3781;91.0741;-0.146551;-0.517951;0.842763;0.028044;0.47838;0.418675;0.200286;0.124101;195;32;0;0;
17;116.83;86.2489;87.0054;-0.0289075;-0.532062;0.846212;0.00373691;0.14385;0.0577295;0.00830437;0.00639835;183;32;0;0;
166;132.881;73.1173;90.2286;0.806801;0.503484;0.309152;0.0267303;0.186523;0.284679;0.0530991;0.0334279;58;71;0;0;
683;104.633;106.486;91.9624;-0.285443;0.701266;-0.65326;0.0118044;0.368985;0.391187;0.144342;0.0982813;157;49;0;0;
273;99.9849;113.347;88.9911;0.0658135;0.976799;0.203796;0.00933213;0.237897;0.142229;0.0338358;0.0289883;3;78;0;0;
449;112.438;94.1987;92.5428;0.97739;0.0619078;0.202176;0.0175453;0.34821;0.403037;0.140342;0.0288078;86;78;0;0;
163;114.713;92.2485;92.5154;0.995675;0.0466898;0.0803192;0.0150058;0.245017;0.252839;0.0619499;0.0418782;87;85;0;0;
1517;103.524;106.616;89.8063;0.790565;0.195811;-0.580229;0.0237913;0.804958;1.1366;0.914917;0.486113;256;54;0;0;
220;104.301;109.094;93.3462;0.435881;0.884721;-0.165153;0.0234428;0.240707;0.240772;0.0579555;0.0331577;206;80;0;0;
517;116.203;86.4923;87.6353;0.4583;0.831271;0.314562;0.0311223;0.222424;0.232989;0.0518224;0.0453157;28;71;0;0;
161;99.3789;112.66;86.7979;0.462948;0.874945;-0.141951;0.035295;0.29398;0.246761;0.072543;0.0386854;207;81;0;0;
68;97.8262;112.034;84.6455;-0.405027;0.835763;-0.370747;0.0172908;0.204337;0.18064;0.0369115;0.024935;154;68;0;0;
25;127.324;78.8355;91.034;-0.383284;-0.250728;0.888948;0.00422607;0.145115;0.0781262;0.0113373;0.00616038;236;27;0;0;
268;100.114;112.881;90.0429;-0.393945;-0.167567;0.90373;0.0103033;0.217252;0.292621;0.0635727;0.0380554;246;25;0;0;
1246;133.661;72.5732;88.1284;0.590632;0.789683;-0.165994;0.0414141;0.589719;0.257093;0.151613;0.129478;216;80;0;0;
413;118.319;85.6098;88.6773;0.330397;0.772549;0.542222;0.0185051;0.186805;0.221479;0.0413733;0.032329;23;57;0;0;
1160;103.017;107.34;91.1246;-0.145279;0.928495;-0.341748;0.0389585;0.659033;0.333582;0.219842;0.0745215;171;70;0;0;
1024;101.175;108.163;84.9718;0.922933;0.21749;-0.317637;0.0479635;0.518355;0.557915;0.289198;0.0536816;256;71;0;0;
312;113.629;91.8035;89.9653;0.888344;0.238435;0.392421;0.00845296;0.259094;0.240551;0.0623254;0.0339267;74;66;0;0;
1233;113.582;91.9874;90.1633;0.818754;0.311977;-0.481987;0.0256784;0.619624;0.470578;0.291581;0.119844;249;61;0;0;
80;110.925;99.5821;93.6844;-0.0632268;-0.0435997;0.997046;0.00842847;0.367415;0.226705;0.0832949;0.0331102;235;4;0;0;
154;104.96;106.094;91.7097;0.357153;0.696815;0.622006;0.0338761;0.749489;0.365288;0.27378;0.0522988;27;51;0;0;
1058;105.169;108.546;93.5188;0.598406;0.39073;-0.699457;0.0256646;0.41636;0.36204;0.150739;0.071446;236;45;0;0;
360;101.584;109.289;88.5911;-0.303521;0.627961;0.716618;0.0375422;0.239205;0.356897;0.0853716;0.016276;334;44;0;0;
840;104.661;108.559;93.4284;0.552954;0.833041;0.016877;0.0406715;0.353777;0.340716;0.120538;0.0657965;33;89;0;0;
156;126.64;77.3968;86.0582;0.697756;0.0536758;-0.714322;0.0278896;0.226104;0.363832;0.082264;0.0403988;265;44;0;0;
923;116.096;89.906;90.7879;0.480519;0.749682;-0.455059;0.0542616;0.858222;0.699973;0.600732;0.18717;212;62;0;0;
928;116.723;89.3069;90.7006;0.990096;0.134016;-0.0418264;0.0565997;0.867668;0.585183;0.507745;0.150483;262;87;0;0;
595;116.194;87.6762;88.6732;-0.191396;0.977812;0.0851553;0.0380436;0.376041;0.225673;0.0848625;0.0690516;348;85;0;0;
875;125.608;78.8778;87.3357;-0.528289;0.845689;0.0756354;0.0194444;0.313546;0.279947;0.0877761;0.0814802;328;85;0;0;
151;111.564;91.4724;85.5405;-0.322454;0.106033;0.940628;0.0180269;0.275463;0.155115;0.0427284;0.0319451;288;19;0;0;
86;131.224;75.3723;90.5668;0.803739;-0.0735293;-0.590421;0.0247339;0.130657;0.17077;0.0223122;0.0132283;275;53;0;0;
566;98.9966;114.85;88.0385;0.467664;0.643584;-0.605879;0.0137258;0.340971;0.276092;0.0941392;0.0621662;216;52;0;0;
410;105.907;106.009;93.3705;-0.0459795;0.90632;0.420084;0.0424032;0.248943;0.213683;0.0531949;0.0259038;357;65;0;0;
130;129.549;77.1891;90.9129;-0.244114;0.826713;0.506907;0.018143;0.358007;0.433723;0.155276;0.045223;343;59;0;0;
1338;117.256;88.2684;91.0878;0.993997;0.0904489;0.0615537;0.0359517;0.273609;0.44424;0.121548;0.115433;84;86;0;0;
933;108.29;100.456;89.4103;-0.406579;0.719508;-0.563029;0.0262987;0.317401;0.312207;0.099095;0.0748931;150;55;0;0;
477;98.3951;116.39;88.4375;0.788907;0.574391;-0.218404;0.0421366;0.287959;0.325251;0.0936589;0.0554349;233;77;0;0;
874;130.946;74.5882;88.9992;0.681103;0.628919;-0.374913;0.026508;0.379834;0.267282;0.101523;0.0701484;227;67;0;0;
140;104.761;105.503;91.1555;0.957339;-0.28106;-0.0671375;0.014145;0.18899;0.228214;0.0431302;0.0328124;286;86;0;0;
1334;108.003;100.476;89.302;0.285973;0.940179;-0.185156;0.0303572;0.50173;0.383771;0.19255;0.135683;196;79;0;0;
1669;117.164;85.6267;87.0745;0.0893109;0.964558;0.248297;0.0199053;0.391176;0.783013;0.306296;0.257911;5;75;0;0;
403;133.643;73.0151;89.7293;0.0248983;-0.0177023;0.999533;0.0118631;0.363527;0.39269;0.142753;0.0798098;125;1;0;0;
298;118.467;86.572;89.4734;0.877796;0.092876;-0.469945;0.0340063;0.306983;0.352134;0.108099;0.0386032;263;61;0;0;
1321;107.195;101.078;89.8936;-0.273775;-0.360145;0.89182;0.0257278;0.487634;0.530041;0.258466;0.145742;217;26;0;0;
294;121.796;83.4621;91.6566;0.3924;0.731119;0.55811;0.0280499;0.344626;0.208322;0.071793;0.0377081;28;56;0;0;
342;116.371;89.4698;91.8206;0.168725;0.974715;-0.146504;0.0107834;0.31926;0.167602;0.0535088;0.036399;189;81;0;0;
117;101.577;107.335;85.2598;-0.0767505;0.849563;-0.521874;0.0363012;0.403724;0.516432;0.208496;0.0718219;174;58;0;0;
173;103.767;110.148;93.0908;0.247173;0.963629;0.101615;0.026188;0.27535;0.260121;0.0716243;0.0262806;14;84;0;0;
52;100.642;111.64;90.1225;0.669231;0.436332;0.601453;0.0279781;0.508479;0.485453;0.246843;0.0807419;56;53;0;0;
1803;117.303;86.6892;90.9987;0.181056;0.809379;-0.558681;0.0401655;1.16684;0.908041;1.05954;0.37012;192;56;0;0;
752;117.881;85.8623;88.4463;0.417647;0.83903;0.348711;0.0365682;0.380152;0.24978;0.0949545;0.0473878;26;69;0;0;
123;100.563;115.716;92.3721;0.785974;0.616372;0.0482806;0.0324693;0.191042;0.17565;0.0335565;0.0228592;51;87;0;0;
1306;125.672;79.2035;87.8832;-0.402812;-0.497855;0.768038;0.022168;0.534254;0.544574;0.290941;0.146331;218;39;0;0;
36;118.14;86.5605;90.6827;0.030436;-0.483915;0.874586;0.012977;0.242324;0.201069;0.0487239;0.0185629;176;29;0;0;
1281;110.315;96.2395;88.6607;0.64444;0.748371;-0.156962;0.0322352;0.405021;0.403323;0.163354;0.128325;220;80;0;0;
14;123.329;79.3845;86.0201;0.927423;-0.198891;-0.316747;0.0265119;0.644066;0.666618;0.429346;0.170945;282;71;0;0;
955;131.06;75.4768;89.5579;0.995257;0.0679831;0.0695892;0.0260385;0.277469;0.386313;0.10719;0.0790552;86;86;0;0;
2001;100.003;110.79;85.6092;0.897136;0.340711;-0.281182;0.0663626;3.32136;2.42332;8.04873;3.04599;249;73;0;0;
785;102.841;106.986;89.7782;-0.412843;0.910757;-0.00902314;0.0139734;0.304435;0.299191;0.0910843;0.0848337;155;89;0;0;
78;120.435;86.0303;91.7965;-0.191005;-0.329754;0.924543;0.0041821;0.225739;0.132575;0.0299274;0.0217291;210;22;0;0;
1091;100.592;112.362;90.2404;0.374877;0.654741;-0.65634;0.0200912;0.374203;0.26272;0.0983104;0.0599297;209;48;0;0;
927;134.165;71.9596;89.6614;0.707333;0.635243;-0.310074;0.018186;0.342394;0.23622;0.0808804;0.067867;228;71;0;0;
18;107.968;101.714;91.4827;-0.284774;0.358072;0.889206;0.0498339;0.288675;0.511166;0.147561;0.045491;321;27;0;0;
114;116.367;87.7744;88.6758;-0.131148;0.805685;-0.577644;0.0301316;0.139996;0.125096;0.0175129;0.0115931;170;54;0;0;
107;115.127;89.5611;90.2708;-0.365975;0.923745;-0.112947;0.0394186;0.35913;0.319933;0.114897;0.00863715;158;83;0;0;
1130;129.459;77.3198;89.5151;0.444027;0.869595;0.215974;0.0377899;0.304754;0.235979;0.0719156;0.0600608;27;77;0;0;
759;98.4353;116.246;88.466;0.387469;0.686444;-0.615355;0.0228989;0.343538;0.316122;0.1086;0.0595271;209;52;0;0;
849;99.9064;110.983;85.4598;0.900431;0.321838;0.292652;0.0259722;0.337817;0.225718;0.0762512;0.0562525;70;72;0;0;
365;115.218;88.9111;90.0819;-0.650075;-0.380788;0.657573;0.0363933;0.279861;0.21892;0.0612672;0.0307429;239;48;0;0;
101;110.162;100.641;94.0486;0.116836;0.876162;-0.467643;0.00840076;0.177958;0.228687;0.0406966;0.0251026;187;62;0;0;
134;103.935;109.376;92.995;0.977056;0.170379;-0.127801;0.00884521;0.237948;0.203235;0.0483594;0.0298884;260;82;0;0;
92;114.94;89.7113;89.5233;0.992289;0.10631;0.0637308;0.0142647;0.255038;0.234042;0.0596895;0.0130735;83;86;0;0;
72;100.507;110.43;88.865;0.541398;0.835623;-0.0928577;0.0297133;0.201167;0.145189;0.0292073;0.0189353;212;84;0;0;
2007;130.946;75.1338;88.3385;0.896075;0.299861;0.327312;0.0361926;2.75173;2.70296;7.43782;3.49697;71;70;0;0;
586;99.6041;115.445;90.2799;-0.0785254;-0.105105;0.991356;0.0213764;0.590258;0.418411;0.24697;0.0655205;216;7;0;0;
226;101.182;112.721;91.6137;-0.432528;0.391513;0.812181;0.0332783;0.523509;0.49977;0.261634;0.0282261;312;35;0;0;
1411;106.055;104.809;92.7083;0.530813;0.735051;-0.421826;0.038482;0.588378;0.488101;0.287188;0.137278;215;65;0;0;
79;120.471;86.0789;91.908;0.154407;0.84714;0.50844;0.0238382;0.184886;0.26852;0.0496455;0.013043;10;59;0;0;
281;136.544;71.5988;91.2599;0.0065623;0.967043;0.254527;0.0144028;0.184085;0.187142;0.0344501;0.0258053;0;75;0;0;
681;102.101;108.37;90.6079;0.274974;0.845888;-0.457014;0.0399725;0.515147;0.412966;0.212738;0.0621782;198;62;0;0;
629;118.231;85.2771;88.0754;0.477753;0.818838;-0.318208;0.0271455;0.380716;0.210849;0.0802737;0.0575064;210;71;0;0;
127;110.949;99.67;93.8124;0.929106;-0.208181;0.305652;0.046046;0.352616;0.345018;0.121659;0.049683;102;72;0;0;
1378;108.357;100.638;89.8793;-0.0705793;0.94812;0.30998;0.0199774;0.367133;0.382229;0.140329;0.129949;355;71;0;0;
748;128.498;75.7191;86.3937;0.469958;0.870145;0.148284;0.0210005;0.360092;0.20666;0.0744165;0.0674516;28;81;0;0;
30;105.543;106.135;93.3075;-0.118856;-0.0675672;0.99061;0.0134606;0.266242;0.0658552;0.0175334;0.0113764;240;7;0;0;
1478;99.3537;114.615;88.296;0.140507;0.980212;-0.139433;0.035827;0.386069;0.596919;0.230452;0.0981097;188;81;0;0;
306;115.818;87.8574;87.7211;0.0184265;0.997798;-0.063708;0.0135419;0.268683;0.283611;0.0762015;0.0435454;181;86;0;0;
1227;135.696;70.8095;87.7525;0.0806986;0.907607;0.411991;0.0316774;0.313527;0.396948;0.124454;0.115683;5;65;0;0;
1359;104.847;105.306;91.0267;0.803343;0.587344;-0.0983276;0.0291483;0.375548;0.464907;0.174595;0.132335;233;84;0;0;
178;104.005;109.116;92.9656;0.468083;0.828419;-0.307604;0.0299809;0.221427;0.280974;0.0622151;0.0312861;209;72;0;0;
264;123.723;80.7793;89.4642;0.0507145;0.997612;0.0468764;0.0232702;0.276675;0.337438;0.0933605;0.0346523;2;87;0;0;
510;112.852;92.1678;88.9832;-0.433575;-0.184719;0.881981;0.0189871;0.482872;0.307249;0.148362;0.0697834;246;28;0;0;
526;102.284;113.438;92.3487;0.851874;0.216344;-0.476976;0.0320869;0.483034;0.290991;0.140559;0.105753;255;61;0;0;
1169;98.612;113.985;86.585;0.482631;0.872196;0.0796345;0.0301112;0.305838;0.403809;0.1235;0.0672687;28;85;0;0;
12;110.825;100.222;94.038;0.216284;0.964938;-0.148714;0.0293612;0.190388;0.279089;0.0531352;0.0346369;192;81;0;0;
715;107.059;101.69;91.1061;0.872508;0.485332;0.0564183;0.0431719;0.310032;0.499193;0.154766;0.0972758;60;86;0;0;
75;122.567;83.0741;91.407;0.801592;0.021946;-0.597469;0.010316;0.158805;0.119869;0.0190357;0.0139003;268;53;0;0;
84;123.859;82.0612;91.4624;0.999464;-0.00746835;-0.0318665;0.00753349;0.269106;0.273302;0.0735471;0.0437728;270;88;0;0;
341;100.074;110.969;85.7312;0.426094;-0.234079;0.873871;0.033716;0.291374;0.362375;0.105587;0.0114755;118;29;0;0;
1499;116.348;86.6964;86.6804;0.448218;0.893924;0.000535586;0.0314042;0.51648;0.38002;0.196273;0.127379;26;89;0;0;
982;134.553;72.5039;88.9372;0.959543;-0.206921;-0.190946;0.0217905;0.287327;0.21977;0.0631458;0.0571249;282;78;0;0;
58;121.081;84.5997;91.6538;0.94501;-0.321066;-0.0622237;0.0204487;0.286887;0.206515;0.0592465;0.0302534;288;86;0;0;
106;122.172;83.0899;91.4246;-0.199574;0.68319;0.70244;0.0348981;0.25088;0.483021;0.121181;0.0360935;343;45;0;0;
1040;123.827;81.1696;90.8862;0.14562;-0.773288;0.617106;0.0261246;0.252998;0.307095;0.0776944;0.0656851;169;51;0;0;
948;134.732;71.4359;86.8531;0.841934;0.525208;-0.123705;0.0257559;0.751069;0.614606;0.461612;0.216927;238;82;0;0;
63;128.052;77.7638;90.7136;0.831954;0.522201;0.187508;0.0259424;0.2689;0.359692;0.0967214;0.0112561;57;79;0;0;
451;104.317;108.993;93.3344;-0.104762;0.985162;-0.13594;0.0354128;0.2311;0.253945;0.0586866;0.0377989;173;82;0;0;
1676;124.599;80.966;90.8555;-0.44025;-0.580874;0.684664;0.0454443;0.360856;0.460349;0.16612;0.105936;217;46;0;0;
1004;116.251;87.2786;87.8295;0.751441;0.55513;-0.356604;0.036247;0.412461;0.325927;0.134432;0.0604778;233;69;0;0;
175;106.93;105.678;93.7084;0.650246;0.495863;-0.575587;0.00895562;0.214779;0.207957;0.0446647;0.0288225;232;54;0;0;
563;116.232;86.6772;86.2619;0.513321;0.299662;0.804179;0.0194384;0.390592;0.27065;0.105714;0.0708646;59;36;0;0;
7;127.273;78.2089;90.2911;0.0581668;0.632285;0.772549;0.015561;0.297263;0.577829;0.171767;0.047812;5;39;0;0;
89;118.032;85.7141;88.3979;0.666039;0.271594;0.694714;0.0311588;0.171038;0.192884;0.0329905;0.0162247;67;45;0;0;
349;101.909;106.9;84.9991;0.993648;0.108692;0.02916;0.0101974;0.173601;0.223835;0.0388579;0.0330091;83;88;0;0;
182;121.036;84.7418;91.4365;0.846641;0.51117;0.147997;0.0434821;0.353448;0.220807;0.0780438;0.0607984;58;81;0;0;
738;108.618;101.854;92.2101;0.200441;0.799598;-0.566098;0.0242304;0.579767;0.508333;0.294715;0.146936;194;55;0;0;
544;116.183;87.6001;88.9161;0.642843;0.751178;0.149947;0.0205527;0.384061;0.241291;0.0926702;0.0740998;40;81;0;0;
171;100.033;110.638;86.2037;0.164157;0.686513;0.708345;0.0133094;0.202153;0.212987;0.0430559;0.0300118;13;44;0;0;
1158;99.7121;113.62;88.7791;0.94695;0.317219;-0.0515561;0.0190893;0.34568;0.317935;0.109904;0.0765903;251;87;0;0;
739;108.783;101.822;92.3091;0.814745;0.579817;0.00186503;0.027242;0.383532;0.220063;0.084401;0.073458;54;89;0;0;
35;127.653;77.6732;91.2412;-0.309211;-0.432417;0.846997;0.0153188;0.543506;0.15316;0.0832434;0.00603694;215;32;0;0;
332;107.008;105.912;94.0389;-0.387726;-0.347006;0.853964;0.0296619;0.278558;0.247405;0.0689166;0.0380136;228;31;0;0;
0;111.375;98.1836;93.4475;-0.258069;0.0479871;0.964934;0.00556247;0.0717979;0.166231;0.0119351;0.00656195;280;15;0;0;
1387;104.899;106.944;92.8875;0.969051;-0.00920885;-0.24669;0.0285135;0.610374;0.398594;0.243291;0.169593;270;75;0;0;
702;110.916;91.3593;85.2765;-0.074495;0.847913;-0.524875;0.0210443;0.289227;0.347704;0.100565;0.0761745;174;58;0;0;
1428;110.697;99.2253;93.4679;0.359152;0.682649;-0.636397;0.0469356;0.41132;0.567338;0.233358;0.138402;207;50;0;0;
1164;120.836;85.3183;91.7279;0.973106;-0.117121;-0.198364;0.0604547;0.456013;0.397766;0.181386;0.10529;276;78;0;0;
159;112.101;92.2454;87.9597;0.0773599;-0.558495;0.825893;0.00445919;0.287298;0.138911;0.0399088;0.034611;172;34;0;0;
1648;101.675;111.664;91.5922;0.989301;0.0244826;-0.14382;0.0335107;0.703745;0.599571;0.421945;0.298191;268;81;0;0;
1111;110.379;95.4076;86.6286;0.310477;0.748781;-0.585603;0.0346202;0.296772;0.304451;0.0903523;0.063477;202;54;0;0;
276;106.8;105.783;93.7935;0.127549;0.853961;-0.504462;0.0352885;0.718839;0.613414;0.440946;0.116119;188;59;0;0;
1905;109.29;100.057;92.2327;0.905273;0.347902;-0.243814;0.0395801;0.67726;0.38456;0.260448;0.229793;248;75;0;0;
1516;129.178;75.4747;86.6889;-0.290793;-0.578995;0.761712;0.0229098;0.656359;0.413056;0.271113;0.132327;206;40;0;0;
1704;99.2003;115.687;88.8269;0.217611;0.697147;-0.683105;0.0312233;0.544338;0.662773;0.360772;0.250825;197;46;0;0;
1513;101.372;109.865;89.551;0.618955;0.770852;-0.150608;0.0292536;0.47065;0.455729;0.214489;0.137731;218;81;0;0;
1454;100.732;111.008;90.3946;0.933671;0.355347;-0.044565;0.0420959;0.612954;0.862589;0.528728;0.192593;249;87;0;0;
1990;136.103;71.1487;89.3091;0.351101;0.711724;-0.608421;0.0339682;1.19335;1.04317;1.24487;0.711984;206;52;0;0;
180;99.3692;114.713;88.4053;0.500806;0.840975;0.204826;0.0317266;0.259572;0.374564;0.0972263;0.044748;30;78;0;0;
962;126.8;77.2091;86.0414;-0.191881;-0.451365;0.871465;0.0271806;0.408876;0.322438;0.131837;0.0810066;203;29;0;0;
1538;110.226;96.1769;92.066;0.797884;0.513412;-0.315895;0.0357237;0.385764;0.48543;0.187261;0.136317;237;71;0;0;
70;122.593;82.8998;91.4818;0.129807;0.880568;0.455796;0.0224957;0.370022;0.442652;0.163791;0.077692;8;62;0;0;
257;119.894;84.5213;87.3478;0.704609;0.705576;-0.0754239;0.0300389;0.26378;0.163728;0.043188;0.0297489;224;85;0;0;
1498;105.648;104.392;90.5252;0.674525;0.188801;-0.713702;0.032545;1.39929;0.668265;0.935098;0.352246;254;44;0;0;
1283;129.054;76.986;89.3576;-0.353151;0.896411;0.267826;0.027225;0.895609;0.525878;0.470981;0.224696;338;74;0;0;
1196;115.178;91.2503;91.4438;0.632757;0.421655;-0.649481;0.0256179;0.52475;0.457254;0.239944;0.12027;236;49;0;0;
43;127.534;78.2401;90.9466;0.562146;0.745016;0.359088;0.044706;0.280681;0.539258;0.151359;0.0855026;37;68;0;0;
76;97.5198;112.19;84.5988;0.0985545;0.87423;-0.475404;0.0213926;0.168658;0.179196;0.0302228;0.0176584;186;61;0;0;
40;109.408;99.4771;90.6287;0.495658;-0.640256;0.586852;0.0111813;0.19006;0.297826;0.0566048;0.0322047;142;54;0;0;
1896;126.224;78.3682;89.6452;0.775521;0.620628;-0.115705;0.0432576;0.717142;0.477157;0.342189;0.295319;231;83;0;0;
46;108.063;101.405;91.031;0.0182292;0.70846;0.705516;0.0173765;0.275752;0.477986;0.131805;0.00447913;1;45;0;0;
865;102.513;107.374;89.7748;0.901411;0.283015;0.327658;0.0135314;0.323445;0.262818;0.085007;0.0780503;72;70;0;0;
65;122.088;83.0822;91.3381;-0.0397422;-0.0983778;0.994355;0.00782439;0.37045;0.154647;0.0572888;0.0260355;201;6;0;0;
108;109.99;100.656;93.9903;0.885875;0.312246;-0.343116;0.0222794;0.236298;0.192886;0.0455785;0.0272101;250;69;0;0;
866;115.702;87.6355;88.5591;0.257107;0.933332;-0.250573;0.0393031;0.244599;0.467481;0.114345;0.0799102;195;75;0;0;
695;103.158;108.977;92.4658;0.945329;-0.3192;-0.0668172;0.0416434;0.444481;0.552099;0.245398;0.0704733;288;86;0;0;
113;111.151;91.5418;85.2863;-0.20974;-0.270832;0.939499;0.013085;0.119633;0.239623;0.0286668;0.0174484;217;20;0;0;
2018;99.141;116.621;89.5733;0.809559;0.537371;-0.23632;0.0457409;0.634307;0.48696;0.308882;0.254728;236;76;0;0;
1394;116.479;86.4293;87.3568;0.17997;0.96288;-0.201181;0.021572;0.431583;0.325245;0.14037;0.121448;190;78;0;0;
37;116.69;86.367;86.7671;0.850702;0.0547493;0.52279;0.00337837;0.274579;0.0528664;0.014516;0.0118591;86;58;0;0;
1506;116.501;86.4167;87.7221;0.110956;0.968714;0.221997;0.00458111;0.336198;0.405419;0.136301;0.130566;6;77;0;0;
1028;105.438;102.673;87.9781;-0.52321;-0.281957;0.804209;0.0101547;0.34981;0.306589;0.107248;0.0707512;241;36;0;0;
389;102.415;111.255;91.8539;0.6635;0.737556;-0.125613;0.0257715;0.157277;0.262932;0.0413531;0.0337882;221;82;0;0;
221;101.498;109.307;88.4218;0.0365895;0.933897;-0.355666;0.0161226;0.302078;0.116219;0.0351073;0.0316104;182;69;0;0;
744;128.473;76.4852;87.4497;-0.485947;-0.241792;0.839876;0.0355232;0.399863;0.285173;0.11403;0.0675587;243;32;0;0;
677;112.858;89.3116;85.2487;0.610102;0.377537;-0.696592;0.0256209;0.350387;0.286702;0.100457;0.0663813;238;45;0;0;
393;131.297;75.5583;90.6264;-0.143575;0.987874;-0.0590818;0.0340371;0.259236;0.289813;0.07513;0.0382686;171;86;0;0;
1668;135.091;71.3614;87.3852;0.127632;0.987277;-0.0948386;0.0251191;0.368243;0.365102;0.134447;0.117858;187;84;0;0;
64;114.759;92.3767;92.8244;0.574487;0.70687;-0.412674;0.0236051;0.235696;0.116805;0.0275305;0.0152113;219;65;0;0;
980;107.166;101.557;90.8294;-0.348565;0.715665;-0.605249;0.0328082;0.437755;0.283153;0.123952;0.0778304;154;52;0;0;
1455;98.6933;114.687;86.7143;0.865885;-0.43286;-0.250748;0.0183993;0.868932;0.916627;0.796486;0.425718;296;75;0;0;
1771;126.794;77.7212;89.1548;-0.133914;-0.486456;0.863382;0.0338285;1.44528;1.04469;1.50987;0.744171;195;30;0;0;
343;127.179;77.8092;91.3376;0.736451;0.650176;0.186848;0.0435689;0.186052;0.88611;0.164863;0.0232326;48;79;0;0;
133;128.039;77.5438;91.1389;0.978068;-0.208233;0.00472106;0.0293409;0.214433;0.413792;0.0887308;0.0475307;102;89;0;0;
241;121.927;82.0057;89.3585;-0.218215;-0.348693;0.91148;0.00592478;0.308723;0.249365;0.0769846;0.04473;212;24;0;0;
1776;109.66;98.7179;92.5043;0.867824;0.0862844;-0.489323;0.0241728;0.595482;0.513157;0.305576;0.266397;264;60;0;0;
390;118.471;86.8614;89.6031;0.357936;0.230827;0.904766;0.0240016;0.285754;0.157469;0.0449974;0.0253109;57;25;0;0;
524;120.704;85.4759;91.7106;0.541237;0.752328;-0.375586;0.0254374;0.372184;0.418197;0.155646;0.0538512;215;67;0;0;
285;127.097;76.811;86.0758;-0.530625;-0.47312;0.703274;0.0310077;0.23798;0.292578;0.0696275;0.0439818;228;45;0;0;
1446;126.006;79.8431;90.7483;0.558035;0.788695;-0.257987;0.0463891;0.785557;1.29012;1.01346;0.181144;215;75;0;0;
640;99.0342;113.631;88.1457;0.723855;0.59716;-0.345593;0.0206903;0.371712;0.37206;0.138299;0.0799333;230;69;0;0;
311;125.713;79.3946;88.3178;0.598842;0.393016;-0.697801;0.0335432;0.429479;0.284233;0.122072;0.0409412;236;45;0;0;
94;113.503;91.8856;89.2015;0.0362787;0.981421;-0.188405;0.0349034;0.279512;0.167379;0.0467846;0.0248169;182;79;0;0;
1638;114.214;92.8999;92.3853;-0.542292;-0.352924;0.762472;0.0333292;1.24152;1.09173;1.35541;0.726735;236;40;0;0;
983;102.237;107.861;90.4445;-0.363516;-0.267577;0.892333;0.0301443;0.40851;0.297557;0.121555;0.0679171;233;26;0;0;
1;122.447;83.1195;91.3846;0.00335929;-0.203697;0.979028;0.00708137;0.181149;0.105338;0.019082;0.0121718;179;11;0;0;
1729;102.156;107.255;88.3341;0.556175;0.74499;-0.368319;0.0248469;0.510159;0.419795;0.214162;0.14519;216;68;0;0;
1486;120.51;84.9351;90.285;0.897484;0.431843;-0.0896316;0.0399379;0.933051;1.43438;1.33835;0.546291;244;84;0;0;
414;134.23;73.445;91.1006;-0.234458;-0.22258;0.946302;0.015293;0.244323;0.237568;0.0580435;0.0351462;226;18;0;0;
1942;119.935;83.983;86.5086;0.281311;0.906608;-0.314526;0.0404427;0.759886;1.23939;0.941793;0.714949;197;71;0;0;
